,year,month,day,timeofday,dayofweek,city,intersection,hit_and_run,lighting,weather,speed_limit,worst_injury,party_type,age,gender
2205,2015,August,1,8:00 PM - 9:00 PM,Saturday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,38,Male
2206,2015,August,1,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,31,Female
2207,2015,August,1,6:00 AM - 7:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,,Possible injury (C),Motor vehicle driver,,
2208,2015,October,1,3:00 PM - 4:00 PM,Thursday,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Daylight,,30,Fatal injury (K),Motor vehicle driver,78,Male
2209,2015,November,1,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Fatal injury (K),Motor vehicle driver,36,Male
2210,2015,November,1,1:00 AM - 2:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Fatal injury (K),Motor vehicle driver,,
2211,2015,November,1,5:00 PM - 6:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Possible injury (C),Motor vehicle driver,,
2212,2015,January,2,8:00 PM - 9:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,35,Suspected serious injury (A),Motor vehicle driver,20,Male
2213,2015,January,2,6:00 PM - 7:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Possible injury (C),Motor vehicle driver,20,Female
2214,2015,March,2,3:00 PM - 4:00 PM,Monday,Wayne County: Plymouth,Intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,38,Female
2215,2015,March,2,6:00 PM - 7:00 PM,Monday,Wayne County: Dearborn,Intersection crash,Hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,,Male
2216,2015,March,2,5:00 PM - 6:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,35,Possible injury (C),Motor vehicle driver,70,Male
2217,2015,March,2,8:00 AM - 9:00 AM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,No injury (O),Motor vehicle driver,54,Male
2218,2015,March,2,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,,
2219,2015,March,2,1:00 AM - 2:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,25,Suspected minor injury (B),Motor vehicle driver,,
2220,2015,April,2,2:00 PM - 3:00 PM,Thursday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,51,Female
2221,2015,April,2,11:00 PM - 12:00 midnight,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,30,Suspected serious injury (A),Motor vehicle driver,36,Female
2222,2015,May,2,5:00 PM - 6:00 PM,Saturday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,42,Male
2223,2015,May,2,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,31,Female
2224,2015,May,2,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,33,Male
2225,2015,May,2,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,34,Female
2226,2015,May,2,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,58,Male
2227,2015,June,2,12:00 noon - 1:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,50,Female
2228,2015,June,2,12:00 midnight - 1:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,30,Male
2229,2015,June,2,12:00 midnight - 1:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,,Male
2230,2015,June,2,12:00 midnight - 1:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,,
2231,2015,June,2,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,45,Fatal injury (K),Motor vehicle driver,54,Male
2232,2015,August,2,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,,
2233,2015,August,2,4:00 AM - 5:00 AM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,30,Fatal injury (K),Motor vehicle driver,27,Male
2234,2015,August,2,5:00 AM - 6:00 AM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,29,Female
2235,2015,August,2,5:00 AM - 6:00 AM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,,
2236,2015,September,2,5:00 PM - 6:00 PM,Wednesday,Wayne County: Taylor,Intersection crash,Not hit-and-run,Daylight,,40,Possible injury (C),Motor vehicle driver,48,Female
2237,2015,September,2,8:00 AM - 9:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,91,Male
2238,2015,September,2,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,,Possible injury (C),Motor vehicle driver,,Male
2239,2015,September,2,11:00 PM - 12:00 midnight,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,Fatal injury (K),Motor vehicle driver,,
2240,2015,October,2,10:00 AM - 11:00 AM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,21,Male
2241,2015,November,2,8:00 AM - 9:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,25,No injury (O),Motor vehicle driver,,Female
2242,2015,December,2,6:00 PM - 7:00 PM,Wednesday,Wayne County: Brownstown Twp.,Not intersection crash,Hit-and-run,Dark lighted,,15,Suspected minor injury (B),Motor vehicle driver,,
2243,2015,December,2,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,,35,Possible injury (C),Motor vehicle driver,,Male
2244,2015,December,2,7:00 AM - 8:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,,No injury (O),Motor vehicle driver,35,Female
2245,2015,December,2,3:00 PM - 4:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,25,No injury (O),Motor vehicle driver,52,Male
2246,2015,December,2,6:00 PM - 7:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,25,Suspected minor injury (B),Motor vehicle driver,37,Female
2247,2015,January,3,6:00 PM - 7:00 PM,Saturday,Wayne County: Highland Park,Intersection crash,Not hit-and-run,Dark unlighted,,25,Suspected serious injury (A),Motor vehicle driver,68,Male
2248,2015,January,3,5:00 PM - 6:00 PM,Saturday,Wayne County: Westland,Intersection crash,Not hit-and-run,Dark lighted,,45,Fatal injury (K),Motor vehicle driver,55,Female
2249,2015,January,3,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,35,Possible injury (C),Motor vehicle driver,,Male
2250,2015,January,3,12:00 midnight - 1:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,,35,Fatal injury (K),Motor vehicle driver,,
2251,2015,February,3,2:00 PM - 3:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,40,Female
2252,2015,February,3,6:00 PM - 7:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dusk,,25,Possible injury (C),Motor vehicle driver,,
2253,2015,February,3,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dusk,,,No injury (O),Motor vehicle driver,,
2254,2015,March,3,9:00 PM - 10:00 PM,Tuesday,Wayne County: Dearborn Heights,Intersection crash,Not hit-and-run,Dark lighted,,45,Suspected minor injury (B),Motor vehicle driver,27,Female
2255,2015,March,3,7:00 AM - 8:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,32,Female
2256,2015,March,3,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,30,No injury (O),Motor vehicle driver,,
2257,2015,March,3,12:00 midnight - 1:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,,
2258,2015,March,3,7:00 PM - 8:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,,
2259,2015,March,3,5:00 AM - 6:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,25,Fatal injury (K),Motor vehicle driver,,
2260,2015,April,3,4:00 PM - 5:00 PM,Friday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,95,Male
2261,2015,April,3,8:00 AM - 9:00 AM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,,
2262,2015,May,3,2:00 AM - 3:00 AM,Sunday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,,25,Suspected serious injury (A),Motor vehicle driver,43,Male
2263,2015,June,3,7:00 AM - 8:00 AM,Wednesday,Wayne County: Inkster,Intersection crash,Not hit-and-run,Daylight,,40,Suspected minor injury (B),Motor vehicle driver,26,Female
2264,2015,June,3,9:00 AM - 10:00 AM,Wednesday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,,35,Suspected serious injury (A),Motor vehicle driver,63,Male
2265,2015,June,3,4:00 PM - 5:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,31,Female
2266,2015,June,3,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,42,Female
2267,2015,June,3,9:00 PM - 10:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,,
2268,2015,June,3,11:00 AM - 12:00 noon,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,,Male
2269,2015,July,3,3:00 PM - 4:00 PM,Friday,Wayne County: Brownstown Twp.,Not intersection crash,Not hit-and-run,Daylight,,50,Suspected minor injury (B),Motor vehicle driver,22,Female
2270,2015,July,3,12:00 midnight - 1:00 AM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,35,Suspected minor injury (B),Motor vehicle driver,49,Male
2271,2015,July,3,3:00 PM - 4:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,48,Male
2272,2015,July,3,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dusk,,35,Fatal injury (K),Motor vehicle driver,29,Female
2273,2015,August,3,2:00 PM - 3:00 PM,Monday,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Daylight,,40,No injury (O),Motor vehicle driver,,
2274,2015,September,3,3:00 AM - 4:00 AM,Thursday,Wayne County: Gibraltar,Not intersection crash,Hit-and-run,Dark unlighted,,45,Suspected minor injury (B),Motor vehicle driver,,
2275,2015,September,3,6:00 PM - 7:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,15,Possible injury (C),Motor vehicle driver,17,Female
2276,2015,September,3,10:00 PM - 11:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,23,Female
2277,2015,September,3,7:00 PM - 8:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,Possible injury (C),Motor vehicle driver,,
2278,2015,October,3,8:00 PM - 9:00 PM,Saturday,Wayne County: Plymouth Twp.,Intersection crash,Hit-and-run,Dark lighted,,45,Suspected serious injury (A),Motor vehicle driver,,
2279,2015,October,3,1:00 PM - 2:00 PM,Saturday,Wayne County: Highland Park,Intersection crash,Not hit-and-run,Daylight,,30,No injury (O),Motor vehicle driver,67,Male
2280,2015,October,3,5:00 PM - 6:00 PM,Saturday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,,45,Suspected serious injury (A),Motor vehicle driver,29,Male
2281,2015,November,3,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,35,Suspected serious injury (A),Motor vehicle driver,56,Male
2282,2015,December,3,6:00 PM - 7:00 PM,Thursday,Wayne County: Wayne,Not intersection crash,Hit-and-run,Dusk,,45,Possible injury (C),Motor vehicle driver,,
2283,2015,January,4,11:00 AM - 12:00 noon,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,No injury (O),Motor vehicle driver,43,Female
2284,2015,January,4,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,,
2285,2015,February,4,7:00 AM - 8:00 AM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dawn,,35,No injury (O),Motor vehicle driver,,
2286,2015,February,4,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,,Suspected minor injury (B),Motor vehicle driver,,
2287,2015,March,4,7:00 AM - 8:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,53,Male
2288,2015,April,4,11:00 PM - 12:00 midnight,Saturday,Wayne County: Wyandotte,Not intersection crash,Not hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,43,Female
2289,2015,April,4,10:00 AM - 11:00 AM,Saturday,Wayne County: Dearborn Heights,Not intersection crash,Hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,,
2290,2015,April,4,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Fatal injury (K),Motor vehicle driver,19,Female
2291,2015,April,4,10:00 AM - 11:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Fatal injury (K),Motor vehicle driver,51,Female
2292,2015,May,4,12:00 noon - 1:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,30,Male
2293,2015,May,4,12:00 noon - 1:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,,
2294,2015,May,4,1:00 AM - 2:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,25,Possible injury (C),Motor vehicle driver,,
2295,2015,June,4,10:00 PM - 11:00 PM,Thursday,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Dark unlighted,,40,No injury (O),Motor vehicle driver,60,Female
2296,2015,June,4,4:00 PM - 5:00 PM,Thursday,Wayne County: Lincoln Park,Intersection crash,Not hit-and-run,Daylight,,45,Suspected minor injury (B),Motor vehicle driver,27,Male
2297,2015,June,4,3:00 PM - 4:00 PM,Thursday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,25,Male
2298,2015,June,4,7:00 PM - 8:00 PM,Thursday,Wayne County: Dearborn,Intersection crash,Hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,,
2299,2015,August,4,8:00 AM - 9:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,61,Male
2300,2015,August,4,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,No injury (O),Motor vehicle driver,,Male
2301,2015,August,4,3:00 AM - 4:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Fatal injury (K),Motor vehicle driver,,
2302,2015,August,4,1:00 PM - 2:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,43,Female
2303,2015,August,4,10:00 AM - 11:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,,
2304,2015,August,4,11:00 PM - 12:00 midnight,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,,30,Fatal injury (K),Motor vehicle driver,48,Male
2305,2015,September,4,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Suspected serious injury (A),Motor vehicle driver,20,Female
2306,2015,September,4,12:00 midnight - 1:00 AM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Possible injury (C),Motor vehicle driver,20,Male
2307,2015,November,4,8:00 PM - 9:00 PM,Wednesday,Wayne County: Plymouth Twp.,Not intersection crash,Hit-and-run,Dark unlighted,,70,Suspected serious injury (A),Motor vehicle driver,,Male
2308,2015,November,4,8:00 PM - 9:00 PM,Wednesday,Wayne County: Plymouth Twp.,Not intersection crash,Hit-and-run,Dark unlighted,,70,Suspected serious injury (A),Motor vehicle driver,,
2309,2015,December,4,7:00 PM - 8:00 PM,Friday,Wayne County: Melvindale,Not intersection crash,Not hit-and-run,Dark lighted,,35,No injury (O),Motor vehicle driver,34,Male
2310,2015,December,4,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,39,Male
2311,2015,December,4,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,20,Possible injury (C),Motor vehicle driver,,
2312,2015,February,5,4:00 PM - 5:00 PM,Thursday,Wayne County: Inkster,Not intersection crash,Hit-and-run,Daylight,,40,No injury (O),Motor vehicle driver,,
2313,2015,February,5,4:00 PM - 5:00 PM,Thursday,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Daylight,,25,No injury (O),Motor vehicle driver,16,Female
2314,2015,February,5,2:00 PM - 3:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,59,Female
2315,2015,March,5,3:00 PM - 4:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,55,Suspected serious injury (A),Motor vehicle driver,58,Male
2316,2015,March,5,11:00 AM - 12:00 noon,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Suspected serious injury (A),Motor vehicle driver,62,Male
2317,2015,March,5,3:00 PM - 4:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,55,Suspected serious injury (A),Motor vehicle driver,,
